order_id,order_date,customer_id,campaign_phase,customer_type,acquisition_channel,primary_product,footwear_revenue,adjacent_product_revenue,total_order_revenue,units,email_opt_in,sms_opt_in,returned
ORD0010325,2026-04-18,C002382,Post-campaign,Existing,Paid Social,Sense Ride,141.84,51.42,193.26,2,True,False,False
ORD0010326,2026-04-18,C005325,Post-campaign,Existing,Paid Search,Speedcross,0.0,0.0,0.0,1,False,False,True
ORD0010327,2026-04-18,C001283,Post-campaign,Existing,Direct,Sense Ride,134.29,0.0,134.29,1,True,True,False
ORD0010328,2026-04-18,C006340,Post-campaign,New,Paid Social,Genesis,162.29,0.0,162.29,1,True,True,False
ORD0010329,2026-04-18,C003083,Post-campaign,Existing,Affiliate,Ultra Glide 15,169.9,0.0,169.9,1,False,False,False
ORD0010330,2026-04-18,C003490,Post-campaign,Existing,Email,Trail Apparel,0.0,59.12,59.12,1,True,True,False
ORD0010331,2026-04-18,C005722,Post-campaign,Existing,Email,Genesis,0.0,0.0,0.0,1,True,True,True
ORD0010332,2026-04-18,C002137,Post-campaign,Existing,Direct,Ultra Glide 15,166.88,26.55,193.43,2,True,False,False
ORD0010333,2026-04-18,C005360,Post-campaign,Existing,Email,Speedcross,151.78,0.0,151.78,1,False,False,False
ORD0010334,2026-04-18,C001851,Post-campaign,Existing,Direct,Speedcross,140.13,0.0,140.13,1,False,True,False
ORD0010335,2026-04-18,C003380,Post-campaign,Existing,Email,Ultra Glide 15,170.53,0.0,170.53,1,False,False,False
ORD0010336,2026-04-18,C001409,Post-campaign,Existing,Email,Trail Apparel,0.0,42.36,42.36,1,True,False,False
ORD0010337,2026-04-18,C006341,Post-campaign,New,Paid Social,Ultra Glide 15,169.13,0.0,169.13,1,False,True,False
ORD0010338,2026-04-18,C004366,Post-campaign,Existing,Email,Sense Ride,138.64,52.83,191.47,2,True,False,False
ORD0010339,2026-04-18,C006342,Post-campaign,New,Paid Social,Genesis,164.36,0.0,164.36,1,True,False,False
ORD0010340,2026-04-18,C003589,Post-campaign,Existing,Organic,Speedcross,148.34,83.34,231.68,2,True,True,False
ORD0010341,2026-04-18,C003790,Post-campaign,Existing,Affiliate,Genesis,164.91,0.0,164.91,1,False,False,False
ORD0010342,2026-04-18,C002161,Post-campaign,Existing,Email,Speedcross,164.07,0.0,164.07,1,False,False,False
ORD0010343,2026-04-18,C005123,Post-campaign,Existing,Affiliate,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0010344,2026-04-18,C005631,Post-campaign,Existing,Email,Genesis,151.58,0.0,151.58,1,True,False,False
ORD0010345,2026-04-18,C006283,Post-campaign,Existing,Direct,Genesis,148.63,0.0,148.63,1,True,False,False
ORD0010346,2026-04-18,C003292,Post-campaign,Existing,Email,Speedcross,0.0,0.0,0.0,1,False,True,True
ORD0010347,2026-04-18,C003928,Post-campaign,Existing,SMS,Ultra Glide 15,168.76,0.0,168.76,1,False,False,False
ORD0010348,2026-04-18,C004811,Post-campaign,Existing,SMS,Speedcross,127.78,0.0,127.78,1,False,False,False
ORD0010349,2026-04-18,C006343,Post-campaign,New,Email,Genesis,165.41,0.0,165.41,1,False,False,False
ORD0010350,2026-04-18,C001300,Post-campaign,Existing,Organic,Sense Ride,151.36,73.97,225.33,2,False,False,False
ORD0010351,2026-04-18,C004117,Post-campaign,Existing,Organic,Ultra Glide 15,179.27,0.0,179.27,1,False,True,False
ORD0010352,2026-04-18,C000776,Post-campaign,Existing,Paid Search,Speedcross,141.76,64.5,206.27,2,False,False,False
ORD0010353,2026-04-18,C006344,Post-campaign,New,Organic,Speedcross,141.84,0.0,141.84,1,True,True,False
ORD0010354,2026-04-18,C001864,Post-campaign,Existing,Email,Genesis,176.57,0.0,176.57,1,True,False,False
ORD0010355,2026-04-18,C004474,Post-campaign,Existing,Direct,Trail Accessories,0.0,46.1,46.1,1,False,False,False
ORD0010356,2026-04-18,C003680,Post-campaign,Existing,Email,Genesis,175.6,0.0,175.6,1,False,True,False
ORD0010357,2026-04-18,C003545,Post-campaign,Existing,Direct,Speedcross,161.26,0.0,161.26,1,False,False,False
ORD0010358,2026-04-18,C006213,Post-campaign,Existing,Organic,Trail Apparel,0.0,125.52,125.52,1,True,False,False
ORD0010359,2026-04-18,C006074,Post-campaign,Existing,SMS,Sense Ride,0.0,44.33,44.33,2,True,True,True
ORD0010360,2026-04-18,C006345,Post-campaign,New,Email,Sense Ride,154.43,0.0,154.43,1,True,True,False
ORD0010361,2026-04-18,C006346,Post-campaign,New,SMS,Trail Accessories,0.0,48.73,48.73,1,True,True,False
ORD0010362,2026-04-18,C006127,Post-campaign,Existing,Email,Genesis,169.18,0.0,169.18,1,True,False,False
ORD0010363,2026-04-18,C004799,Post-campaign,Existing,Email,Trail Accessories,0.0,38.36,38.36,1,False,False,False
ORD0010364,2026-04-18,C005541,Post-campaign,Existing,Paid Search,Genesis,152.99,75.22,228.21,2,True,False,False
ORD0010365,2026-04-18,C001156,Post-campaign,Existing,Email,Genesis,149.92,0.0,149.92,1,False,True,False
ORD0010366,2026-04-18,C002449,Post-campaign,Existing,Direct,Sense Ride,145.17,84.15,229.33,2,False,False,False
ORD0010367,2026-04-18,C003735,Post-campaign,Existing,Email,Ultra Glide 15,170.53,0.0,170.53,1,True,True,False
ORD0010368,2026-04-18,C006347,Post-campaign,New,Paid Social,Genesis,162.44,0.0,162.44,1,False,False,False
ORD0010369,2026-04-18,C001202,Post-campaign,Existing,Email,Trail Accessories,0.0,23.28,23.28,1,False,False,False
ORD0010370,2026-04-18,C006348,Post-campaign,New,Organic,Ultra Glide 15,176.73,0.0,176.73,1,True,True,False
ORD0010371,2026-04-18,C006349,Post-campaign,New,Paid Social,Sense Ride,136.84,0.0,136.84,1,False,False,False
ORD0010372,2026-04-18,C002017,Post-campaign,Existing,Paid Search,Sense Ride,167.01,0.0,167.01,1,False,False,False
ORD0010373,2026-04-18,C000143,Post-campaign,Existing,Organic,Speedcross,0.0,0.0,0.0,1,False,False,True
ORD0010374,2026-04-18,C003847,Post-campaign,Existing,Affiliate,Speedcross,157.92,0.0,157.92,1,False,False,False
ORD0010375,2026-04-18,C003522,Post-campaign,Existing,Organic,Sense Ride,144.2,0.0,144.2,1,False,False,False
ORD0010376,2026-04-18,C006350,Post-campaign,New,Paid Search,Genesis,163.0,0.0,163.0,1,True,False,False
ORD0010377,2026-04-18,C001620,Post-campaign,Existing,Organic,Genesis,159.16,0.0,159.16,1,False,True,False
ORD0010378,2026-04-18,C001934,Post-campaign,Existing,Paid Search,Ultra Glide 15,168.74,0.0,168.74,1,True,False,False
ORD0010379,2026-04-19,C006351,Post-campaign,New,Affiliate,Sense Ride,150.48,0.0,150.48,1,False,False,False
ORD0010380,2026-04-19,C006352,Post-campaign,New,Email,Trail Accessories,0.0,34.83,34.83,1,True,True,False
ORD0010381,2026-04-19,C006353,Post-campaign,New,Affiliate,Speedcross,171.16,0.0,171.16,1,True,True,False
ORD0010382,2026-04-19,C000436,Post-campaign,Existing,Email,Sense Ride,125.27,51.23,176.51,2,True,False,False
ORD0010383,2026-04-19,C002883,Post-campaign,Existing,Email,Ultra Glide 15,172.69,32.91,205.6,2,True,False,False
ORD0010384,2026-04-19,C004176,Post-campaign,Existing,Organic,Sense Ride,149.16,0.0,149.16,1,True,False,False
ORD0010385,2026-04-19,C004633,Post-campaign,Existing,Organic,Ultra Glide 15,165.37,0.0,165.37,1,False,False,False
ORD0010386,2026-04-19,C003710,Post-campaign,Existing,Organic,Sense Ride,148.9,41.39,190.29,2,False,True,False
ORD0010387,2026-04-19,C005575,Post-campaign,Existing,Affiliate,Speedcross,0.0,0.0,0.0,1,False,True,True
ORD0010388,2026-04-19,C000532,Post-campaign,Existing,Email,Genesis,154.2,40.36,194.56,2,False,False,False
ORD0010389,2026-04-19,C006043,Post-campaign,Existing,Organic,Sense Ride,142.5,0.0,142.5,1,False,True,False
ORD0010390,2026-04-19,C006354,Post-campaign,New,Paid Search,Speedcross,146.68,0.0,146.68,1,True,False,False
ORD0010391,2026-04-19,C005318,Post-campaign,Existing,Direct,Genesis,161.28,61.23,222.51,2,True,False,False
ORD0010392,2026-04-19,C001074,Post-campaign,Existing,Direct,Sense Ride,146.86,20.11,166.97,2,True,True,False
ORD0010393,2026-04-19,C004201,Post-campaign,Existing,Email,Trail Apparel,0.0,80.78,80.78,1,False,False,False
ORD0010394,2026-04-19,C002018,Post-campaign,Existing,Organic,Speedcross,148.04,0.0,148.04,1,True,False,False
ORD0010395,2026-04-19,C000769,Post-campaign,Existing,Direct,Speedcross,144.84,0.0,144.84,1,False,True,False
ORD0010396,2026-04-19,C003659,Post-campaign,Existing,Direct,Sense Ride,141.11,0.0,141.11,1,False,True,False
ORD0010397,2026-04-19,C006355,Post-campaign,New,Organic,Ultra Glide 15,169.7,0.0,169.7,1,True,False,False
ORD0010398,2026-04-19,C003061,Post-campaign,Existing,Affiliate,Genesis,159.97,0.0,159.97,1,False,False,False
ORD0010399,2026-04-19,C001791,Post-campaign,Existing,Paid Search,Sense Ride,128.79,0.0,128.79,1,False,False,False
ORD0010400,2026-04-19,C001431,Post-campaign,Existing,Paid Search,Speedcross,147.84,43.46,191.3,2,False,False,False
ORD0010401,2026-04-19,C006142,Post-campaign,Existing,Email,Speedcross,135.0,0.0,135.0,1,True,True,False
ORD0010402,2026-04-19,C005231,Post-campaign,Existing,Email,Speedcross,175.05,0.0,175.05,1,False,False,False
ORD0010403,2026-04-19,C003885,Post-campaign,Existing,Direct,Trail Accessories,0.0,50.12,50.12,1,True,False,False
ORD0010404,2026-04-19,C006157,Post-campaign,Existing,Email,Genesis,173.39,0.0,173.39,1,True,True,False
ORD0010405,2026-04-19,C006229,Post-campaign,Existing,Email,Sense Ride,125.7,0.0,125.7,1,True,False,False
ORD0010406,2026-04-19,C001503,Post-campaign,Existing,Affiliate,Ultra Glide 15,0.0,0.0,0.0,1,False,False,True
ORD0010407,2026-04-19,C004093,Post-campaign,Existing,Direct,Genesis,149.11,0.0,149.11,1,False,True,False
ORD0010408,2026-04-19,C000985,Post-campaign,Existing,Direct,Speedcross,156.41,0.0,156.41,1,True,False,False
ORD0010409,2026-04-19,C001366,Post-campaign,Existing,Paid Social,Trail Apparel,0.0,73.03,73.03,1,True,False,False
ORD0010410,2026-04-19,C005359,Post-campaign,Existing,SMS,Sense Ride,124.99,0.0,124.99,1,True,True,False
ORD0010411,2026-04-19,C005857,Post-campaign,Existing,Email,Ultra Glide 15,175.77,0.0,175.77,1,True,True,False
ORD0010412,2026-04-19,C001474,Post-campaign,Existing,Email,Trail Apparel,0.0,54.86,54.86,1,True,False,False
ORD0010413,2026-04-19,C003632,Post-campaign,Existing,SMS,Sense Ride,132.44,47.74,180.18,2,True,False,False
ORD0010414,2026-04-19,C000094,Post-campaign,Existing,Email,Trail Apparel,0.0,37.81,37.81,1,True,False,False
ORD0010415,2026-04-19,C001218,Post-campaign,Existing,Paid Search,Trail Apparel,0.0,55.36,55.36,1,True,False,False
ORD0010416,2026-04-19,C004648,Post-campaign,Existing,Email,Sense Ride,127.19,0.0,127.19,1,False,False,False
ORD0010417,2026-04-19,C002747,Post-campaign,Existing,Organic,Sense Ride,133.02,0.0,133.02,1,False,True,False
ORD0010418,2026-04-19,C000045,Post-campaign,Existing,Affiliate,Genesis,167.65,40.95,208.59,2,False,False,False
ORD0010419,2026-04-19,C003114,Post-campaign,Existing,Email,Sense Ride,139.18,103.57,242.74,2,True,True,False
ORD0010420,2026-04-19,C000017,Post-campaign,Existing,Direct,Trail Apparel,0.0,97.62,97.62,1,True,False,False
ORD0010421,2026-04-19,C000309,Post-campaign,Existing,Email,Trail Accessories,0.0,23.22,23.22,1,True,False,False
ORD0010422,2026-04-19,C005632,Post-campaign,Existing,Affiliate,Speedcross,151.04,109.94,260.97,2,True,False,False
ORD0010423,2026-04-19,C005357,Post-campaign,Existing,Paid Search,Genesis,151.87,0.0,151.87,1,False,False,False
ORD0010424,2026-04-19,C005066,Post-campaign,Existing,Direct,Trail Apparel,0.0,63.9,63.9,1,False,False,False
ORD0010425,2026-04-19,C000656,Post-campaign,Existing,Direct,Genesis,152.17,65.54,217.7,2,True,True,False
ORD0010426,2026-04-19,C001276,Post-campaign,Existing,SMS,Sense Ride,0.0,63.66,63.66,2,True,False,True
ORD0010427,2026-04-19,C002686,Post-campaign,Existing,Email,Genesis,0.0,0.0,0.0,1,False,False,True
ORD0010428,2026-04-19,C005450,Post-campaign,Existing,Paid Search,Sense Ride,145.4,58.42,203.82,2,True,False,False
ORD0010429,2026-04-19,C000148,Post-campaign,Existing,Email,Ultra Glide 15,0.0,51.65,51.65,2,False,False,True
ORD0010430,2026-04-19,C006356,Post-campaign,New,Paid Social,Trail Accessories,0.0,57.0,57.0,1,True,True,False
ORD0010431,2026-04-19,C002655,Post-campaign,Existing,Organic,Genesis,151.54,35.56,187.11,2,True,False,False
ORD0010432,2026-04-19,C001956,Post-campaign,Existing,Organic,Trail Apparel,0.0,96.54,96.54,1,False,True,False
ORD0010433,2026-04-19,C000950,Post-campaign,Existing,Email,Sense Ride,142.45,58.37,200.83,2,True,True,False
ORD0010434,2026-04-19,C000134,Post-campaign,Existing,SMS,Trail Accessories,0.0,43.05,43.05,1,True,False,False
ORD0010435,2026-04-19,C000701,Post-campaign,Existing,Email,Sense Ride,130.46,0.0,130.46,1,False,False,False
ORD0010436,2026-04-19,C002534,Post-campaign,Existing,Organic,Sense Ride,135.46,0.0,135.46,1,True,False,False
ORD0010437,2026-04-19,C002863,Post-campaign,Existing,Direct,Ultra Glide 15,173.25,0.0,173.25,1,False,False,False
ORD0010438,2026-04-19,C001187,Post-campaign,Existing,Paid Search,Genesis,165.56,36.66,202.22,2,True,False,False
ORD0010439,2026-04-19,C006357,Post-campaign,New,Paid Search,Sense Ride,133.69,0.0,133.69,1,True,True,False
ORD0010440,2026-04-19,C002182,Post-campaign,Existing,Email,Sense Ride,158.02,0.0,158.02,1,True,False,False
ORD0010441,2026-04-19,C003001,Post-campaign,Existing,Email,Speedcross,147.75,0.0,147.75,1,True,True,False
ORD0010442,2026-04-19,C000916,Post-campaign,Existing,Email,Speedcross,140.71,0.0,140.71,1,False,False,False
ORD0010443,2026-04-19,C003492,Post-campaign,Existing,Paid Search,Genesis,163.18,45.42,208.6,2,True,True,False
ORD0010444,2026-04-19,C005804,Post-campaign,Existing,Direct,Trail Apparel,0.0,73.48,73.48,1,False,False,False
ORD0010445,2026-04-19,C001663,Post-campaign,Existing,Email,Speedcross,0.0,54.71,54.71,2,False,False,True
ORD0010446,2026-04-19,C001785,Post-campaign,Existing,Direct,Ultra Glide 15,168.05,0.0,168.05,1,False,True,False
ORD0010447,2026-04-19,C000209,Post-campaign,Existing,Paid Search,Trail Apparel,0.0,80.68,80.68,1,False,False,False
ORD0010448,2026-04-19,C001528,Post-campaign,Existing,Email,Speedcross,134.22,0.0,134.22,1,False,True,False
ORD0010449,2026-04-19,C006358,Post-campaign,New,Organic,Genesis,150.43,0.0,150.43,1,True,True,False
ORD0010450,2026-04-19,C006359,Post-campaign,New,Paid Social,Trail Accessories,0.0,22.3,22.3,1,False,False,False
ORD0010451,2026-04-19,C004168,Post-campaign,Existing,Email,Genesis,160.52,83.53,244.05,2,True,False,False
ORD0010452,2026-04-19,C002242,Post-campaign,Existing,Affiliate,Ultra Glide 15,159.93,0.0,159.93,1,False,False,False
ORD0010453,2026-04-19,C000400,Post-campaign,Existing,SMS,Sense Ride,131.56,44.91,176.46,2,True,True,False
ORD0010454,2026-04-19,C006360,Post-campaign,New,Paid Social,Ultra Glide 15,164.96,33.69,198.65,2,False,True,False
ORD0010455,2026-04-19,C000974,Post-campaign,Existing,Affiliate,Sense Ride,132.19,32.4,164.58,2,False,False,False
ORD0010456,2026-04-19,C004046,Post-campaign,Existing,Organic,Genesis,172.98,0.0,172.98,1,True,False,False
ORD0010457,2026-04-19,C006361,Post-campaign,New,Direct,Speedcross,163.84,0.0,163.84,1,False,True,False
ORD0010458,2026-04-19,C006362,Post-campaign,New,Paid Search,Genesis,145.82,0.0,145.82,1,True,True,False
ORD0010459,2026-04-19,C000605,Post-campaign,Existing,Paid Search,Sense Ride,0.0,0.0,0.0,1,False,True,True
ORD0010460,2026-04-19,C002602,Post-campaign,Existing,Paid Social,Sense Ride,148.85,0.0,148.85,1,True,True,False
ORD0010461,2026-04-19,C006363,Post-campaign,New,SMS,Speedcross,148.1,0.0,148.1,1,True,True,False
ORD0010462,2026-04-19,C004586,Post-campaign,Existing,Email,Trail Apparel,0.0,63.28,63.28,1,False,True,False
ORD0010463,2026-04-19,C003884,Post-campaign,Existing,Email,Sense Ride,0.0,0.0,0.0,1,False,True,True
ORD0010464,2026-04-19,C006364,Post-campaign,New,Affiliate,Speedcross,148.54,0.0,148.54,1,True,True,False
ORD0010465,2026-04-19,C004228,Post-campaign,Existing,Affiliate,Ultra Glide 15,165.18,0.0,165.18,1,False,False,False
ORD0010466,2026-04-19,C004230,Post-campaign,Existing,Email,Trail Apparel,0.0,79.18,79.18,1,True,True,False
ORD0010467,2026-04-19,C002253,Post-campaign,Existing,Email,Trail Accessories,0.0,53.18,53.18,1,False,False,False
ORD0010468,2026-04-19,C006365,Post-campaign,New,Paid Social,Speedcross,143.87,0.0,143.87,1,False,True,False
ORD0010469,2026-04-19,C003923,Post-campaign,Existing,Direct,Genesis,151.55,0.0,151.55,1,True,False,False
ORD0010470,2026-04-19,C000888,Post-campaign,Existing,Organic,Genesis,170.56,0.0,170.56,1,True,True,False
ORD0010471,2026-04-19,C001660,Post-campaign,Existing,Direct,Trail Apparel,0.0,84.17,84.17,1,False,False,False
ORD0010472,2026-04-19,C000737,Post-campaign,Existing,Email,Sense Ride,119.46,0.0,119.46,1,True,False,False
ORD0010473,2026-04-19,C001370,Post-campaign,Existing,Direct,Genesis,0.0,0.0,0.0,1,False,False,True
ORD0010474,2026-04-19,C006366,Post-campaign,New,Paid Social,Genesis,157.21,20.37,177.58,2,False,False,False
ORD0010475,2026-04-19,C001350,Post-campaign,Existing,SMS,Genesis,152.51,49.94,202.46,2,False,False,False
ORD0010476,2026-04-19,C001438,Post-campaign,Existing,Email,Sense Ride,141.21,0.0,141.21,1,True,False,False
ORD0010477,2026-04-19,C004033,Post-campaign,Existing,Paid Search,Genesis,145.61,0.0,145.61,1,False,False,False
ORD0010478,2026-04-19,C006367,Post-campaign,New,Affiliate,Ultra Glide 15,161.85,0.0,161.85,1,False,True,False
ORD0010479,2026-04-19,C006368,Post-campaign,New,Email,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0010480,2026-04-19,C004405,Post-campaign,Existing,Email,Ultra Glide 15,169.75,0.0,169.75,1,False,False,False
ORD0010481,2026-04-20,C005899,Post-campaign,Existing,Paid Social,Ultra Glide 15,0.0,0.0,0.0,1,False,True,True
ORD0010482,2026-04-20,C006369,Post-campaign,New,Email,Sense Ride,132.36,137.31,269.67,3,True,False,False
ORD0010483,2026-04-20,C004920,Post-campaign,Existing,Direct,Sense Ride,138.55,0.0,138.55,1,False,False,False
ORD0010484,2026-04-20,C005515,Post-campaign,Existing,Paid Search,Trail Accessories,0.0,71.71,71.71,1,True,False,False
ORD0010485,2026-04-20,C001212,Post-campaign,Existing,Email,Sense Ride,133.16,84.39,217.55,2,False,False,False
ORD0010486,2026-04-20,C006370,Post-campaign,New,Email,Sense Ride,132.35,0.0,132.35,1,True,False,False
ORD0010487,2026-04-20,C002484,Post-campaign,Existing,Email,Speedcross,0.0,0.0,0.0,1,False,False,True
ORD0010488,2026-04-20,C006371,Post-campaign,New,Organic,Trail Accessories,0.0,34.35,34.35,1,True,False,False
ORD0010489,2026-04-20,C005814,Post-campaign,Existing,Direct,Ultra Glide 15,168.71,0.0,168.71,1,True,True,False
ORD0010490,2026-04-20,C006286,Post-campaign,Existing,Paid Search,Trail Accessories,0.0,25.89,25.89,1,True,False,False
ORD0010491,2026-04-20,C006372,Post-campaign,New,Paid Social,Sense Ride,149.63,0.0,149.63,1,True,True,False
ORD0010492,2026-04-20,C002814,Post-campaign,Existing,Organic,Genesis,142.2,69.55,211.75,2,True,False,False
ORD0010493,2026-04-20,C001377,Post-campaign,Existing,Direct,Trail Accessories,0.0,67.94,67.94,1,False,False,False
ORD0010494,2026-04-20,C006338,Post-campaign,Existing,Direct,Sense Ride,136.83,54.83,191.65,2,False,False,False
ORD0010495,2026-04-20,C006373,Post-campaign,New,Paid Social,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0010496,2026-04-20,C006374,Post-campaign,New,SMS,Ultra Glide 15,167.02,37.85,204.87,2,False,False,False
ORD0010497,2026-04-20,C006375,Post-campaign,New,SMS,Sense Ride,138.15,0.0,138.15,1,True,False,False
ORD0010498,2026-04-20,C001140,Post-campaign,Existing,Paid Search,Speedcross,135.87,0.0,135.87,1,True,False,False
ORD0010499,2026-04-20,C006376,Post-campaign,New,Paid Social,Speedcross,137.98,0.0,137.98,1,True,False,False
ORD0010500,2026-04-20,C006377,Post-campaign,New,Paid Social,Sense Ride,127.18,0.0,127.18,1,False,True,False
ORD0010501,2026-04-20,C006378,Post-campaign,New,SMS,Ultra Glide 15,164.96,0.0,164.96,1,False,False,False
ORD0010502,2026-04-20,C006379,Post-campaign,New,Paid Social,Sense Ride,153.23,0.0,153.23,1,True,True,False
ORD0010503,2026-04-20,C002434,Post-campaign,Existing,Direct,Trail Apparel,0.0,72.77,72.77,1,False,True,False
ORD0010504,2026-04-20,C006380,Post-campaign,New,Paid Search,Speedcross,145.68,0.0,145.68,1,True,False,False
ORD0010505,2026-04-20,C005975,Post-campaign,Existing,Organic,Trail Apparel,0.0,85.79,85.79,1,True,True,False
ORD0010506,2026-04-20,C002130,Post-campaign,Existing,SMS,Trail Apparel,0.0,62.82,62.82,1,True,False,False
ORD0010507,2026-04-20,C000792,Post-campaign,Existing,Direct,Speedcross,137.99,0.0,137.99,1,True,False,False
ORD0010508,2026-04-20,C006173,Post-campaign,Existing,Direct,Speedcross,140.08,0.0,140.08,1,True,False,False
ORD0010509,2026-04-20,C000682,Post-campaign,Existing,Direct,Speedcross,137.63,0.0,137.63,1,False,True,False
ORD0010510,2026-04-20,C006305,Post-campaign,Existing,Organic,Genesis,174.31,0.0,174.31,1,False,False,False
ORD0010511,2026-04-20,C004522,Post-campaign,Existing,Paid Search,Genesis,158.44,0.0,158.44,1,True,True,False
ORD0010512,2026-04-20,C005315,Post-campaign,Existing,Organic,Speedcross,150.66,58.43,209.09,2,True,False,False
ORD0010513,2026-04-20,C005661,Post-campaign,Existing,Email,Ultra Glide 15,168.02,0.0,168.02,1,True,False,False
ORD0010514,2026-04-20,C002892,Post-campaign,Existing,Direct,Trail Apparel,0.0,64.53,64.53,1,True,False,False
ORD0010515,2026-04-20,C006381,Post-campaign,New,Paid Social,Genesis,170.51,0.0,170.51,1,True,True,False
ORD0010516,2026-04-20,C001581,Post-campaign,Existing,Paid Search,Trail Accessories,0.0,38.7,38.7,1,True,True,False
ORD0010517,2026-04-20,C006215,Post-campaign,Existing,Paid Search,Speedcross,139.36,0.0,139.36,1,True,True,False
ORD0010518,2026-04-20,C004602,Post-campaign,Existing,Email,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0010519,2026-04-20,C002676,Post-campaign,Existing,Direct,Genesis,148.5,0.0,148.5,1,False,False,False
ORD0010520,2026-04-20,C000223,Post-campaign,Existing,SMS,Sense Ride,139.25,0.0,139.25,1,True,False,False
ORD0010521,2026-04-20,C003619,Post-campaign,Existing,SMS,Genesis,165.12,0.0,165.12,1,False,True,False
ORD0010522,2026-04-20,C003929,Post-campaign,Existing,Paid Search,Sense Ride,130.86,0.0,130.86,1,True,False,False
ORD0010523,2026-04-20,C006382,Post-campaign,New,Affiliate,Speedcross,140.23,0.0,140.23,1,True,True,False
ORD0010524,2026-04-20,C000170,Post-campaign,Existing,Organic,Sense Ride,0.0,0.0,0.0,1,True,False,True
ORD0010525,2026-04-20,C003308,Post-campaign,Existing,Organic,Speedcross,152.04,0.0,152.04,1,True,False,False
ORD0010526,2026-04-20,C005609,Post-campaign,Existing,Email,Trail Accessories,0.0,45.99,45.99,1,False,True,False
ORD0010527,2026-04-20,C003295,Post-campaign,Existing,Email,Genesis,160.92,0.0,160.92,1,False,False,False
ORD0010528,2026-04-20,C002723,Post-campaign,Existing,Email,Genesis,148.82,0.0,148.82,1,False,False,False
ORD0010529,2026-04-20,C002969,Post-campaign,Existing,Email,Ultra Glide 15,174.77,0.0,174.77,1,True,False,False
ORD0010530,2026-04-20,C005765,Post-campaign,Existing,Email,Sense Ride,125.21,89.87,215.08,3,False,True,False
ORD0010531,2026-04-20,C006383,Post-campaign,New,Affiliate,Ultra Glide 15,168.59,0.0,168.59,1,True,False,False
ORD0010532,2026-04-20,C000869,Post-campaign,Existing,Email,Sense Ride,135.04,0.0,135.04,1,True,False,False
ORD0010533,2026-04-20,C006384,Post-campaign,New,Paid Social,Sense Ride,130.26,0.0,130.26,1,False,True,False
ORD0010534,2026-04-20,C006385,Post-campaign,New,Affiliate,Genesis,167.19,0.0,167.19,1,False,False,False
ORD0010535,2026-04-20,C000188,Post-campaign,Existing,SMS,Trail Apparel,0.0,44.53,44.53,1,False,False,False
ORD0010536,2026-04-20,C006386,Post-campaign,New,Affiliate,Sense Ride,119.47,0.0,119.47,1,True,True,False
ORD0010537,2026-04-20,C005195,Post-campaign,Existing,Email,Sense Ride,131.35,0.0,131.35,1,True,False,False
ORD0010538,2026-04-20,C005397,Post-campaign,Existing,Paid Social,Sense Ride,132.66,30.04,162.7,2,False,False,False
ORD0010539,2026-04-20,C001413,Post-campaign,Existing,Organic,Genesis,154.52,0.0,154.52,1,False,True,False
ORD0010540,2026-04-20,C006004,Post-campaign,Existing,Paid Search,Sense Ride,130.83,0.0,130.83,1,True,True,False
ORD0010541,2026-04-20,C001625,Post-campaign,Existing,Paid Social,Ultra Glide 15,169.21,0.0,169.21,1,False,False,False
ORD0010542,2026-04-20,C006387,Post-campaign,New,Paid Social,Ultra Glide 15,0.0,0.0,0.0,1,True,False,True
ORD0010543,2026-04-20,C004092,Post-campaign,Existing,Organic,Genesis,175.25,0.0,175.25,1,True,False,False
ORD0010544,2026-04-20,C003201,Post-campaign,Existing,Email,Trail Apparel,0.0,101.37,101.37,1,False,False,False
ORD0010545,2026-04-20,C005688,Post-campaign,Existing,Direct,Genesis,157.84,0.0,157.84,1,False,False,False
ORD0010546,2026-04-20,C006388,Post-campaign,New,Paid Search,Sense Ride,121.69,0.0,121.69,1,True,False,False
ORD0010547,2026-04-20,C006389,Post-campaign,New,Paid Social,Trail Apparel,0.0,33.55,33.55,1,True,False,False
ORD0010548,2026-04-20,C005981,Post-campaign,Existing,Paid Social,Trail Accessories,0.0,48.62,48.62,1,False,False,False
ORD0010549,2026-04-20,C003007,Post-campaign,Existing,Affiliate,Speedcross,154.0,0.0,154.0,1,False,False,False
ORD0010550,2026-04-20,C006390,Post-campaign,New,Direct,Sense Ride,138.58,0.0,138.58,1,True,True,False
ORD0010551,2026-04-20,C006137,Post-campaign,Existing,Direct,Speedcross,0.0,0.0,0.0,1,True,False,True
ORD0010552,2026-04-20,C000955,Post-campaign,Existing,Email,Genesis,172.0,0.0,172.0,1,False,False,False
ORD0010553,2026-04-20,C005421,Post-campaign,Existing,Direct,Ultra Glide 15,175.54,0.0,175.54,1,True,False,False
ORD0010554,2026-04-20,C004858,Post-campaign,Existing,SMS,Genesis,164.9,0.0,164.9,1,True,False,False
ORD0010555,2026-04-20,C002943,Post-campaign,Existing,SMS,Speedcross,152.54,40.28,192.82,2,True,True,False
ORD0010556,2026-04-20,C003328,Post-campaign,Existing,Email,Ultra Glide 15,171.16,21.84,193.0,2,True,True,False
